Pulgarcito 13 (25-5-1981)|Pag99| Pasatiempos Tete Cohete 27774|||
Pulgarcito 13 (25-5-1981)|Portada| Tete Cohete|||
Pulgarcito 13 (25-5-1981)|Portada| Tete Cohete|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|AÑO IV 100 pts Enero 1984 En adelante no queda claro autores de pasatiempos. Sospechamos de Ricardo. Ignoramos el nombre del dibujante de animales antropomorfos de cuento Traducciones poco acreditadas| mantenemos el primer nombre que aparece en cada serie|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Contraportada| Fiel Amigo Colección de Fichas de Perros de Raza 50 y final Setter Inglés Anverso p75 datos Reverso p76 Foto del perro Total| 68 páginas Editorial Bruguera||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 10-24 Goliat La Lucha por el Poder201681 Traductora| Mercedes Blanco Sequence; Semic|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 2| Pasatiempos Pulgarcito + mancheta de la revista Cervantes|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 25| Superior izquierda|" Chiste extranjero sin firma perro ""anda, siéntate"" Inferior izquierda"| chiste niño basura Enrich Derecha| Premiados vídeo 3X3 Elgorriaga 19831203
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 26-27| Pulgarcito os cuenta una Fábula El Buey y la Cigarra Tomás de Iriarte El Ascua Felipe Jacinto Sala Tomás de Iriarte; Felipe Jacinto Sala; Martínez-Osete|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 28-43| D'Artacan y los Tres Mosqueperros La Gran Hazaña de D'Artacan Episodio 1º BRB|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 3-8| Pulgarcito Lección de Historia50297 Hijo de Jan Juanjo|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 44-45| ¡Esta es tu página, amiguito! Dibujos lectoras Nimh|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 46-55| Doctor Snuggles y sus Amigos El Monstruo Marino Traductora| Ana Schutter||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 56| Pasatiempos Laboratorio ?|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 57-64| Pájaro Loco El deshollinador202104 Traductora| Mercedes Blanco Western Publishing; Walter Lanz Productions||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág 9| Anuncio Vídeojuegos Philips Joso|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pág65-66| Roquita Sin título1 La Cesta Gosset|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Portada| Doctor Snuggles Director de orquestra Código de Barras+ Franja diagonal inferior derecha OBSEQUIO 4º ANIVERSARIO EL EJEMPLAR DE LA SEMANA Y DOS MÁS POR 100 PTS Autoría no acreditada|||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pulgarcito 89 Editorial Bruguera||||
PULGARCITO 130 Enero 1984+ Pulgarcito 92 + Pulgarcito 89|Pulgarcito 92 Editorial Bruguera||||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|AÑO IV 100 pts Enero 1984||||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Contraportada 68| La Vista es la Que Trabaja Botiquín, Cocina Inferior izquierda| Código de Barras Inferior derecha| despedida Pulgarcito y Medianoche Torá|
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 10-11 Pulgarcito os cuenta una Fábula El Vaso de Oro y la Copa de Oro Felipe Jacinto Sala El Gusano de Seda y la Araña Tomás de Iriarte Tomás de Iriarte; Felipe Jacinto Sala; Martínez-Osete||||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 12-13| Goliat ¡De nuevo en casa!201629 Traductora| Mercedes Blanco Sequence; Semic||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 14-29| D'Artacan y los Tres Mosqueperros La Gran Hazaña de D'Artacan Episodio 2º BRB|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 2| Pasatiempos Pulgarcito y Medianoche + mancheta de la revista Cervantes|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 30| Pasatiempos Prehistoria Parece Gosset|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 31-33| Astrolito Sin título1 Oscura Noche Enrich|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 34-38| Doctor Snuggles y sus Amigos Caos a la Hora del Té Autoría no acreditada Traductora| Ana Schutter Carompas; Artwork Semic; Jeffrey O'Kelly Polyscope||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 3-8| Pulgarcito Pajaritas por Aquí50298 Hijo de Jan Juanjo|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 39| Pasatiempos Relojes Ricardo|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 40-41| ¡Esta es tu página, amiguito! Dibujos lectoras Maguila Gorila; superdibujo fam|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 42-42| Goliat Sin título1 Tronco Atascado201630 Traductora| Mercedes Blanco Sequence; Semic||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 44| Pasatiempos Pulgarcito, Trini, Señor Ogro sentado Cervantes|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 45| Pasatiempos Niños animales ?|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 46-63| Pájaro Loco Misión Secreta en Al-Ca-Cao202102 Traductora| Mercedes Blanco Western Publishing; Walter Lanz Productions||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 67| Colorea así Niño|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág 9| Anuncio Vídeojuegos Philips Joso|||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág Pulgarcito 94 Editorial Bruguera||||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Pág Pulgarcito 95 Editorial Bruguera||||
PULGARCITO 131 Enero 1984+ Pulgarcito 94 + Pulgarcito 95|Portada| Goliat Espíritus Agua y Fuego de Pulgarcito 130201714 Franja diagonal inferior derecha OBSEQUIO 4º ANIVERSARIO EL EJEMPLAR DE LA SEMANA Y DOS MÁS POR 100 PTS|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|AÑO IV 100 pts Enero 1984||||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Contraportada 68| La Vista es la Que Trabaja Resbalón; Pesca callejera Inferior izquierda| Código de Barras Inferior derecha| despedida Pulgarcito y Medianoche corren Jordi David Redó|
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 18-19| Pulgarcito os cuenta una Fábula La Tortuga y el Águila Félix María Samaniego Los Ojos Miguel Agustín Príncipe Fondo sin pintar| inicio Decadencia Bruguera Tomás de Iriarte; Miguel Agustín Príncipe; Martínez-Osete||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 2| Pasatiempos Pulgarcito y Medianoche + mancheta de la revista Cervantes|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 20-30 D'Artacan y los Tres Mosqueperros Diamantes o Lágrimas Episodio 1º BRB||||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 31| Pasatiempos Pulgarcito Ricardo|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 3-17| Doctor Snuggles y sus Amigos ¡Fuego en el Bosque!202195 Autoría no acreditada Traductora| Ana Schutter Carompas; Artwork Semic; Jeffrey O'Kelly Polyscope||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 32-35| Cinco Amiguetes Sin título1 La Maleta Misteriosa ¿Moto Hombrecitos Seron? Jaume Rovira Jaume Rovira|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 36| Cosas de Angelita Sin título1 Hoy te leo yo ?|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 37| Pasatiempos Ricardo|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 38-42| Alí, El Genio de la Lámpara Sin título1 El Mejor Mago del Mundo Sifré|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 43| Pasatiempos Relojes ?|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 44-47| Roquita Idea Cactácea50285 ¿Realizada expresamente para esta revista? Gosset|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 48-49| ¡Esta es tu página, amiguito! Dibujo lector y lectora La Tortuga D'Artagnan y Dum Dum|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 5060| Pájaro Loco El Escritor Fantasma Cervantes|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 61| Pasatiempos Busca 5 diferencias Animales antropomorfos ?|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 62-66| Robin Robot Sin título1 Los Gigantes del Aerolito J.Sanchis|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pág 67| Colorea así Pulgarcito|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Portada| Pájaro Loco, Piquín y Cocol Bomberos en la Cocina Franja diagonal inferior derecha OBSEQUIO 4º ANIVERSARIO EL EJEMPLAR DE LA SEMANA Y DOS MÁS POR 100 PTS Western Publishing; Walter Lanz Productions|||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pulgarcito 96 Editorial Bruguera||||
PULGARCITO 132 Enero 1984+ Pulgarcito 97 + Pulgarcito 96|Pulgarcito 97 Editorial Bruguera||||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|AÑO IV 100 pts Enero 1984||||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Contraportada 68| La Vista es la Que Trabaja Demonio en alcantarilla; sobre grande para boca buzón Inferior izquierda| Código de Barras Inferior derecha| despedida Trotamundo y Chispa Jordi David Redó|
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 16-17| Pulgarcito os cuenta una Fábula La Zorra y el Mono Rafael Pombo El Cordero y el Lobo Félix María Samaniego Fondo sin pintar| inicio Decadencia Bruguera Rafael Pombo; Félix María Samaniego; Martínez-Osete||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 18-28 D'Artacan y los Tres Mosqueperros Diamantes o Lágrimas Episodio 2º BRB||||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 2| Pasatiempos Dibujos variados + mancheta de la revista Ricardo|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 29| Pasatiempos Cerezas Ricardo|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 30-31| Maladona, el Futbolista Chino Sin título1 Juego Dulo digo Duro50225 Nueva serie Nicolás Nicolás|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 3-15| Doctor Snuggles y sus Amigos La bruja Winnie Botella de Vinagre Autoría no acreditada Traductora| Ana Schutter Carompas; Artwork Semic; Jeffrey O'Kelly Polyscope||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 32-35| Cinco Amiguetes Sin título1 Acampada Lluviosa Jaume Rovira|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 36| Cosas de Angelita Régimen en la Heladería ?|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 37| Pasatiempos Pulgarcito y Mortadelo Cervantes|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 38-41| Trotamundo Sin título1 Excéntricos50320 Jesús de Cos; Iñigo|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 42-43| ¡Esta es tu página, amiguito! Dibujo lector y lectora Señor Rok|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 44-51| Pájaro Loco Una de Cacos202111 Traductora| Mercedes Blanco Western Publishing; Walter Lanz Productions||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 52| Pasatiempos Pulgarcito y mismas cerezas p29 Mismas cerezas|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 53-55| Crispín Sin título1 El León Enrich|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 56-59| Roquita Idea Pasada por Agua50391 Gosset|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 60| Pasatiempos Sopa de Letras Ricardo|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 61-65| Robin Robot Sin título1 Chalet Subacuático J.Sanchis|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 66| Los 7 Errores Robot Tristán gangster Cervantes; Jan|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pág 67| Pasatiempos Unir Puntos Ricardo|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Portada| Doctor Snuggles Sale de casa de la bruja Winnie Botella de Vinagre Franja diagonal inferior derecha OBSEQUIO 4º ANIVERSARIO EL EJEMPLAR DE LA SEMANA Y DOS MÁS POR 100 PTS|||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pulgarcito 98 Editorial Bruguera||||
PULGARCITO 133 Enero 1984+ Pulgarcito 98 + Pulgarcito 99|Pulgarcito 99 Editorial Bruguera||||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|AÑO IV 100 pts Febrero 1984||||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Contraportada 68| La Vista es la Que Trabaja La Corona Pescada; Compañía de Desinstecación Inferior izquierda| Código de Barras Inferior derecha|" despedida Pulgarcito y Medianoche pregunta sobre nombre del ""Rey de los Mares"" Jordi David Redó"|
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 14-15| Pulgarcito os cuenta una Fábula La Cicatriz Miguel Agustín Príncipe El Pájaro y el Niño Juan Eugenio Hartzenbusch Miguel Agustín Príncipe; Juan Eugenio Hartzenbusch; Martínez-Osete|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 16-25 Goliat El Héroe213??5 Traductora| Ana Schutter Sequence; Semic|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 2| Pasatiempos Pulgarcito y Medianoche + mancheta de la revista Cervantes|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 26| Cosas de Angelita Alimento para Perros ?|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 27-| Pasatiempos Laberinto Perro ? ?|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 28-31| Cinco Amiguetes Sin título1 Siempre Llueve Sobre Mojado Jaume Rovira|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 3-13| Pájaro Loco Una de Planeadores Traductora| Mercedes Blanco Western Publishing; Walter Lanz Productions||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 32-42| D'Artacan y los Tres Mosqueperros Diamantes o Lágrimas Episodio 3º BRB|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 43| Pasatiempos Sopa de Letras Ricardo|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 44-47| Roquita Idea Aplastante50392 Gosset|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 48-49| ¡Esta es tu página, amiguito! Dibujo lectores Pulgarcito,Señor Ogro y Trini; señor tipo ibañezco|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 50-59| Doctor Snuggles y sus Amigos Rebelión Musical50392 5 cifras, no 6 Única historieta acreditada Traductora| Ana Schutter Carompas; Artwork Semic; Jeffrey O'Kelly Polyscope||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 60-65| Robin Robot El Gran Concurso Arqueros J.Sanchis|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 66| Las Cinco Diferencias Animalitos antropomorfos ?|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pág 67| Colorea así Pulgarcito Ricardo|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Portada| Doctor Snuggles Sale de casa de la bruja Winnie Botella de Vinagre Franja diagonal inferior derecha OBSEQUIO 4º ANIVERSARIO EL EJEMPLAR DE LA SEMANA Y DOS MÁS POR 100 PTS|||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pulgarcito 100 Editorial Bruguera||||
PULGARCITO 134 Febrero 1984+ Pulgarcito 100 + Pulgarcito 101|Pulgarcito 101 Editorial Bruguera||||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|AÑO IV 100 pts.||||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag18-19|" Pulgarcito os cuenta una fábula ""El pinzón y la urraca"" + ""El labriego y el monarca soñando"""|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag20-25|" Pulgarcito ""y los pieles rojas..."" (JAN Hijo) 50586"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag26|" Cosas de Angelita ""Gag de una página"""|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag27| Gag 1/2 pg. + Publicidad Elgorriaga|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag28| Portadilla D'Artacan|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag29-38|" D'Artacan ""El collar de la reina"" (1°episodio)"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag3-17|" Goliat ""Los monstruos de pantano"" 202290"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag39-41|" Doctor Snuggles y sus amigos ""El canario enfadado"""|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag42-43| ¡Esta es tu página, amiguito!|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag44-54|" Pájaro Loco ""sin título"" Pájaro Loco en la Legión Extranjera 202106"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag55| Pasatiempos|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag56-58|" Doctor Snuggles y sus amigos ""El azúcar saltarín"""|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag59| Pasatiempos (Pulgarcito y Trini)|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag60-62|" Astrolito ""sin título"" pastillas somníferas"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag63| Pasatiempos|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag64-65|" Maladona, el futbolista chino ""sin título"" prima con trampa"|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag66| Pasatiempos|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag67| Pasatiempos (Pulgarcito)|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Pag68| La vista es la que trabaja (Torá)|||
Pulgarcito 135 (Febrero 1984) + Pulgarcito 103-105 Obsequio|Portada| Goliat|||
Pulgarcito 136 (febrero 1984)|AÑO IV 75 pts.||||
Pulgarcito 136 (febrero 1984)|Curiosidades| a partir de este números, las portadas pasan a ser de tapapel por primera vez|||
Pulgarcito 136 (febrero 1984)|Pag17| Pasatiempos (Pulgarcito)|||
Pulgarcito 136 (febrero 1984)|Pag18| Portadilla D'Artacan|||
Pulgarcito 136 (febrero 1984)|Pag19-28|" D'Artacan ""El collar de la reina"" (2°episodio)"|||
Pulgarcito 136 (febrero 1984)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 136 (febrero 1984)|Pag29| Pasatiempos|||
Pulgarcito 136 (febrero 1984)|Pag30-39|" Goliat ""La llave del tiempo"" 202291"|||
Pulgarcito 136 (febrero 1984)|Pag3-16|" Doctor Snuggles y sus amigos ""La fiesta submarina"" (1°parte)"|||
Pulgarcito 136 (febrero 1984)|Pag40-41|" Pulgarcito os cuenta una fábula ""El asno y el caballo"""|||
Pulgarcito 136 (febrero 1984)|Pag42-45|" Roquita ""Idea botánica"" 50498"|||
Pulgarcito 136 (febrero 1984)|Pag46| Pasatiempos|||
Pulgarcito 136 (febrero 1984)|Pag47-55|" Pájaro Loco ""El valle perdido"""|||
Pulgarcito 136 (febrero 1984)|Pag56-57| ¡Esta es tu página, amiguito!|||
Pulgarcito 136 (febrero 1984)|Pag58-63|" Astrolito ""sin título"" Astrolito en China - Derribando un árbol"|||
Pulgarcito 136 (febrero 1984)|Pag64-65|" Don Marino y su submarino ""sin título"" visitando a los hombres-pez"|||
Pulgarcito 136 (febrero 1984)|Pag66-73|" Cinco Amiguetes ""sin título"" Tato y sus encuentros animales + Bañando a Pirata en el lago"|||
Pulgarcito 136 (febrero 1984)|Pag74-75| Pasatiempos|||
Pulgarcito 136 (febrero 1984)|Pag76-80|" Robin Robot ""sin título"" zapatos flotadores"|||
Pulgarcito 136 (febrero 1984)|Pag81|" Cosas de Angelita ""gag de una página"""|||
Pulgarcito 136 (febrero 1984)|Pag82-83| Pasatiempos|||
Pulgarcito 136 (febrero 1984)|Pag84| La vista es la que trabaja (Torá)|||
Pulgarcito 136 (febrero 1984)|Portada| Doctor Snuggles, Dennis, Nobby y en el extremo inferior derecho, Goliat en un círculo|||
Pulgarcito 137 (Marzo 1984)|AÑO IV 75 pts.||||
Pulgarcito 137 (Marzo 1984)|Pag16-17|" Pulgarcito os cuenta una fábula ""El asno y el lobo"""|||
Pulgarcito 137 (Marzo 1984)|Pag18| Portadilla D'Artacan|||
Pulgarcito 137 (Marzo 1984)|Pag19-28|" D'Artacan ""El collar de la reina"" (3°episodio)"|||
Pulgarcito 137 (Marzo 1984)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
Pulgarcito 137 (Marzo 1984)|Pag29| Publicidad Pelikan|||
Pulgarcito 137 (Marzo 1984)|Pag30-33|" Roquita ""Idea de altura"" 50499"|||
Pulgarcito 137 (Marzo 1984)|Pag3-15|" Pájaro Loco ""Misión secreta"" 202096"|||
Pulgarcito 137 (Marzo 1984)|Pag34-35| ¡Esta es tu página, amiguito!|||
Pulgarcito 137 (Marzo 1984)|Pag36-38|" Goliat ""Concurso de pesca"" 202292"|||
Pulgarcito 137 (Marzo 1984)|Pag39| Pasatiempos|||
Pulgarcito 137 (Marzo 1984)|Pag40-51|" Doctor Snuggles y sus amigos ""Los hombres de agua"" (2°parte) 202209"|||
Pulgarcito 137 (Marzo 1984)|Pag52| Gag página completa (Enrich)|||
Pulgarcito 137 (Marzo 1984)|Pag53-55|" Goliat ""Top Secret"""|||
Pulgarcito 137 (Marzo 1984)|Pag56-57|" Maladona, el futbolista chino ""sin título"" siete goles..en propia puerta"|||
Pulgarcito 137 (Marzo 1984)|Pag58| Pasatiempos|||
Pulgarcito 137 (Marzo 1984)|Pag59-65|" Astrolito ""sin título"" robando la bomba H + secuestro doctor Pitof"|||
Pulgarcito 137 (Marzo 1984)|Pag66| Pasatiempos|||
Pulgarcito 137 (Marzo 1984)|Pag67-72|" Robin Robot ""El tesoro del abuelo"""|||
Pulgarcito 137 (Marzo 1984)|Pag73| Pasatiempos|||
Pulgarcito 137 (Marzo 1984)|Pag74-81|" Cinco Amiguetes ""sin título"" carrera Manolo vs Pirata + footing perruno"|||
Pulgarcito 137 (Marzo 1984)|Pag82-83| Pasatiempos|||
Pulgarcito 137 (Marzo 1984)|Pag84| La vista es la que trabaja (Torá)|||
Pulgarcito 137 (Marzo 1984)|Portada| Pájaro Loco, Piquín y Cocol|||
Pulgarcito 138 (Abril 1984)|AÑO IV 75 pts.||||
Pulgarcito 138 (Abril 1984)|Pag18-19|" Pulgarcito os cuenta una fábula ""La pena y el placer"" + ""El árabe hambriento"""|||
Pulgarcito 138 (Abril 1984)|Pag2| Pasatiempos (Pulgarcito) y cuadro de la revista|||
